"ID","è≥ë¯",S1TTL,S2TTL,S3TTL,S4TTL,S5TTL,S6TTL,STTL,101,102,103,104,105,111,112,113,114,115,116,117,118,119,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1131,1132,1133,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,P1TTL,P2TTL,P3TTL,P4TTL,P5TTL,P6TTL,PTTL,201,202,203,204,205,206,207,208,211,212,214,219,O1TTL,O2TTL,O3TTL,O4TTL,O5TTL,O6TTL,OTTL,301,302,303,1111,1121,2111,2131,3111,3131,4111,4121,4131,5111,5121,6111,6121
22-14-0006-03,1.00,5.0,11.0,10.0,19.0,17.0,10.0,72.0,2.06,0,0,0,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.2,4.5,20.2,6.8,19.0,75.2,2.175,6.175,1.25,54.75,0,30,1,1,2.25,3.25,3,0,5.2,5.5,1.5,7.0,4.6,5.3,29.1,58.28,1.34,9.66,2.58,2.60,2.80,2.66,1.12,0.38,2.12,2.44,2.46,2.22,2.34,2.72,2.62
22-14-0006-04,1.00,4.0,6.0,11.0,14.0,16.0,10.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,16.0,11.3,24.3,10.0,21.7,105.7,7.6666666666667,6.3333333333333,1,71.333333333333,0,80,1,1.6666666666667,2.6666666666667,2.6666666666667,2.6666666666667,0,5.0,5.3,0.9,7.0,4.4,4.9,27.5,55.833333333333,1.6666666666667,10.875,2.48,2.48,2.81,2.52,0.71,0.19,2.27,2.35,2.38,2.27,2.15,2.58,2.35
22-14-0006-05,1.00,7.0,6.0,6.0,18.0,13.0,9.0,59.0,0,0,0.43,3.86,0.43,0,0,372,301,0,2,2,1,1,2,2,2,2,2,1,48,67.8,12.7,35,0,35,7,2,1,0,1,1,2,2,1,4,1,1,2,2,1,2,2,2,2,29,5,8,2587,0,0,0,0,0,14.0,7.6,4.0,14.6,8.4,21.2,69.8,7.6,5,1.2,53.4,0,61,1,1,2.8,3,3.4,0,5.1,5.1,1.8,7.3,5.0,4.8,29.0,63.04347826087,1.4130434782609,19.5,2.54,2.52,2.48,2.63,1.50,0.33,2.35,2.46,2.50,2.41,2.57,2.70,2.07
22-14-0006-06,1.00,6.0,5.0,6.0,17.0,15.0,12.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,9.8,3.6,17.8,9.2,19.8,77.0,5.6,2.8,1.6,73.6,0,68,1,1,2.2,3,2.4,0,4.9,5.4,1.0,6.6,4.2,4.8,26.9,58.725,1.2,12.45,2.48,2.40,2.88,2.58,0.78,0.23,1.95,2.33,2.35,2.13,2.05,2.55,2.28
22-14-0006-07,1.00,6.0,7.0,11.0,18.0,16.0,10.0,68.0,0.39,0,0.39,3.48,0,4,5,372,301,82.5,2,2,1,2,1,2,2,2,2,1,48,82.5,9.7,33,0,33,7,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,28,4,4,2587,0,0,0,0,0,15.6,13.8,11.6,22.4,8.6,20.6,92.6,3.8,3.8,1.6,66.6,0,25,1,1.2,3,3.2,3,0,5.5,5.5,1.2,7.5,4.8,5.3,29.7,63.52380952381,1.2142857142857,8.5714285714286,2.69,2.76,2.86,2.64,0.98,0.19,2.40,2.50,2.60,2.50,2.33,2.67,2.62
22-14-0006-08,0.83,5.0,8.0,13.0,22.0,16.0,12.0,76.0,0.62,0,1.25,1.25,1.25,4,5,372,301,93.3,2,2,1,2,1,1,2,2,2,1,33,78.9,7.3,27,0,27,4,2,1,6,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,31,6,8,1606,278,449,0,0,0,14.6,10.6,7.6,21.6,7.0,19.0,80.4,9.2,7.4,1.8,66.2,0,42,1,1,3.8,3.8,3.6,0,5.6,5.7,1.4,7.7,4.8,5.5,30.7,47.212765957447,1.9787234042553,8.9787234042553,2.85,2.77,2.91,2.79,1.19,0.23,2.51,2.51,2.66,2.28,2.53,2.85,2.66
22-16-0001-01,0.83,8.0,12.0,12.0,24.0,23.0,13.0,92.0,0.79,0,0.39,0,4.33,1,1,612,494,71.4,1,2,1,2,1,2,2,2,2,1,48,74.4,10.76,31,0,31,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,31.6,7.4,0,2538,455,1375,0,0,0,16.4,12.6,5.2,22.6,8.4,18.4,83.6,12.2,3.2,1.2,67.4,0,42,1,1,2.8,3,3,0,5.7,5.8,1.5,8.0,5.1,5.6,31.7,59.034482758621,1.551724137931,15.586206896552,2.83,2.83,2.97,2.83,1.38,0.10,2.66,2.69,2.69,2.48,2.62,2.83,2.76
22-16-0001-02,1.00,7.0,10.0,11.0,22.0,14.0,14.0,78.0,1.81,0,1.45,0,2.53,1,1,612,494,71.4,1,2,1,2,1,2,2,2,1,1,50,79.19,10.91,31,0,31,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,31,0,0,2765,309,1178,0,0,0,15.6,10.6,7.2,17.6,8.6,19.2,78.8,10,3,1.6666666666667,72.666666666667,0,36.666666666667,1,1,2.3333333333333,3,3.3333333333333,0,4.9,5.4,2.0,7.3,4.6,5.0,29.2,63.25,1.3928571428571,16.678571428571,2.50,2.43,2.82,2.57,1.36,0.68,2.46,2.29,2.54,2.18,2.39,2.61,2.36
22-16-0001-03,1.00,7.0,12.0,12.0,24.0,23.0,15.0,93.0,0,2.79,0,0,0.7,1,1,612,494,71.4,1,2,1,1,1,2,1,2,2,1,28,86.86,11,22,0,22,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,32.8,0,0,1436,371,875,0,0,0,17.0,12.8,12.0,20.2,9.8,19.8,91.6,10.8,2.8,1.8,24,0,56,1,1.2,2.6,3,3,0,5.6,5.4,3.8,7.9,4.8,5.3,32.7,9.7037037037037,1.2962962962963,9.2222222222222,2.81,2.78,2.81,2.59,2.67,1.15,2.63,2.56,2.70,2.33,2.44,2.74,2.52
22-16-0001-04,1.00,8.0,9.0,12.0,21.0,23.0,13.0,86.0,1.14,0,0.38,0.38,1.9,1,1,612,494,71.4,1,2,1,1,2,2,2,2,2,1,48,81.75,12,30,0,30,1,1,1,6,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,31.5,0,0,2626,404,1161,0,0,0,19.6,12.6,9.2,22.4,8.6,22.6,95.0,14,3.25,1.75,68.25,0,45,1,1,2.5,3.25,2.5,0,5.2,5.8,2.0,7.4,4.8,5.5,30.6,57.466666666667,1.2333333333333,13.166666666667,2.60,2.57,3.00,2.77,1.33,0.70,2.17,2.57,2.63,2.40,2.40,2.73,2.73
22-16-0001-05,1.00,7.0,10.0,12.0,17.0,22.0,13.0,81.0,1.78,0,0,1.07,0.71,1,1,612,494,71.4,1,2,1,1,2,2,2,2,2,1,48,93.51,10.45,33,0,33,2,1,1,6,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,31.87,0,0,2804,331,1413,0,0,0,19.5,16.0,8.2,23.2,11.2,23.2,101.5,18.5,6.25,1.75,64.75,0,36.25,1,1,2.25,2,2.5,0,5.5,5.6,2.6,7.9,5.0,5.6,32.1,61.777777777778,1.4444444444444,16.407407407407,2.85,2.63,2.89,2.70,1.85,0.70,2.52,2.67,2.70,2.26,2.70,2.78,2.85
22-16-0001-06,1.00,6.0,10.0,12.0,22.0,23.0,16.0,89.0,1.72,0,0,0,1.29,1,1,612,494,71.4,1,2,1,1,2,2,2,2,2,1,44,73.79,8.27,30,0,30,4,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,0,0,0,2332,216,1327,0,0,0,16.2,12.2,8.0,19.8,8.4,19.8,84.4,6.2,4.2,1.6,67.4,0,29.2,1,1,3,3.2,3.4,0,5.4,5.3,1.3,7.5,4.6,5.0,29.1,66.172413793103,1.551724137931,8.448275862069,2.79,2.62,2.66,2.66,1.00,0.31,2.62,2.52,2.34,2.31,2.31,2.55,2.41
22-16-0001-07,1.00,7.0,11.0,11.0,22.0,23.0,13.0,87.0,2.21,0.32,0.32,0.32,2.21,1,1,612,494,71.4,1,2,1,2,1,2,2,2,2,1,53,83.4,19.54,36,0,36,5,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,0,0,0,3164,1241,0,0,0,0,17.2,12.8,11.5,14.0,7.8,18.5,81.8,9.5,1.75,1.5,59.25,0,27.5,1,1,3.5,3.25,3.75,0,5.1,5.4,2.5,7.4,4.9,5.2,30.4,55.222222222222,1.5185185185185,12.666666666667,2.56,2.56,2.74,2.67,1.85,0.63,2.48,2.44,2.48,2.44,2.41,2.67,2.52
22-16-0001-08,1.00,5.0,10.0,13.0,22.0,18.0,14.0,82.0,0,0,0,0,3.69,1,1,612,494,71.4,1,1,1,2,1,1,2,2,2,1,35,0,7.26,26,0,27,4,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,34.2,0,0,1899,240,1030,0,0,0,18.5,14.0,10.2,21.0,10.0,21.5,95.2,11,4.5,2,48.25,0,48.75,1,1,2.75,2.75,2.75,0,5.5,5.5,1.6,8.1,4.9,5.5,31.1,39.344827586207,1.9655172413793,9.7931034482759,2.83,2.69,2.79,2.69,1.28,0.34,2.83,2.62,2.66,2.41,2.45,2.83,2.69
22-16-0001-09,1.00,6.0,11.0,13.0,20.0,19.0,13.0,82.0,1.56,0.52,0,0,2.59,1,1,612,494,71.4,1,2,1,2,1,2,2,2,2,1,35,62.58,11.9,25,0,26,3,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,31.73,0,7.65,1929,284,883,0,0,0,19.2,12.8,10.0,23.6,8.8,18.6,93.0,1879,4.6,1.2,70.4,0,26,1,1,1.6,2,2,0,5.1,5.5,3.0,7.5,4.8,5.3,31.2,64.833333333333,1.2333333333333,16,2.50,2.57,2.93,2.60,1.93,1.03,2.50,2.53,2.47,2.30,2.50,2.73,2.60
22-16-0001-10,1.00,7.0,10.0,11.0,21.0,19.0,14.0,82.0,0.38,0.38,0,0,1.54,1,1,612,494,71.4,1,2,1,2,1,2,2,2,2,1,48,74.8,9.86,29,0,29,4,1,1,5,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,29.4,0,0,2602,236,993,0,0,0,14.0,12.0,7.6,20.4,10.2,17.2,81.4,12.4,4.8,1.4,73.4,0,34,1,1,3,3.2,2.8,0,5.4,5.8,2.2,7.7,5.3,5.3,31.8,64.48275862069,1.2413793103448,15.275862068966,2.55,2.86,3.00,2.79,1.45,0.79,2.31,2.66,2.69,2.52,2.83,2.69,2.62
22-16-0001-12,1.00,7.0,10.0,13.0,26.0,23.0,15.0,94.0,0,0,0,6.59,0,1,1,612,494,71.4,1,2,1,1,2,2,1,2,2,3,12,85,17,28,0,28,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,34.5,0,0,607,607,0,0,0,0,18.8,16.4,12.4,18.4,10.2,18.8,95.0,11,4.6,1.6,0,3.6,66,1,1,3,3.2,2.8,0,6.0,5.7,5.8,8.4,5.4,5.6,36.9,20.1,1.8,12,3.00,3.00,2.80,2.90,3.00,2.80,2.90,2.60,2.90,2.70,2.70,3.00,2.60
22-16-0001-13,1.00,6.0,10.0,11.0,16.0,20.0,14.0,77.0,0,0,0,2.46,0,1,1,612,494,71.4,1,2,1,2,2,2,1,2,2,3,10,70,13,7,0,20,0,2,3,6,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,31,0,0,407,407,0,0,0,0,19.8,10.8,13.6,18.2,9.8,22.4,94.6,7.8,3,1.2,0.2,0,66,1,1,2.2,2.4,2.6,0,5.8,5.7,5.8,8.3,5.3,5.8,36.7,25.6,1.7,35,3.00,2.80,2.80,2.90,2.90,2.90,2.80,2.60,2.90,2.60,2.70,2.90,2.90
22-16-0001-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,6.0,4.0,5.0,24.0,45,2,11,3.00,1.00,3.00,2.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00
22-16-0001-15,1.00,7.0,12.0,13.0,23.0,21.0,15.0,91.0,0,0,1.63,1.63,0,1,1,10,494,71.4,1,2,1,2,1,2,2,2,2,3,10,75,3.3,35,0,35,0,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,612,612,0,0,0,0,18.4,13.2,11.6,24.2,10.0,20.8,98.2,17,3.6,1.2,66.2,0,34,1,1,2.6,2.8,3,0,,,,,,,,,,
22-16-0001-16,1.00,7.0,12.0,13.0,23.0,21.0,15.0,91.0,2.61,0,0.52,0,1.57,1,1,612,494,71.4,1,2,1,2,2,2,2,1,2,6,43,74,38,21,0,20,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,37,0,0,1913,164,614,0,0,0,20.0,14.8,11.4,22.2,8.4,22.6,99.4,8.4,4.2,1.4,63.4,0,74,1,1,2.6,2.8,2.2,0,4.8,5.4,4.7,7.7,5.1,5.1,32.8,30.433333333333,1.5,24.2,2.50,2.27,2.80,2.60,2.60,2.10,2.60,2.57,2.53,2.47,2.63,2.63,2.47
22-16-0001-17,1.00,5.0,11.0,8.0,21.0,22.0,15.0,82.0,0,0,111.11,0,0,1,1,612,494,71.4,1,2,1,1,2,2,2,2,2,3,6,72,5.1,21,0,21,0,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,31,10.2,0,243,243,0,0,0,0,20.8,14.4,12.8,23.2,10.6,21.4,103.2,11.5,3.5,1.5,75.5,0,56.25,1,1,2.25,2.5,2.5,0,5.3,5.3,3.8,8.1,5.1,4.9,32.5,63.566666666667,1.3,16.6,2.73,2.60,2.67,2.60,2.23,1.60,2.90,2.47,2.70,2.43,2.67,2.63,2.30
22-27-0006-03,1.00,6.0,10.0,14.0,26.0,22.0,13.0,91.0,1.79,0,0.45,0,2.24,3,5,88,43,93.7,1,1,1,2,1,2,2,2,2,8,45,89.3,11.2,17.85,1.36,17,6.68,1,1,4,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,33,5,6,2233,64,1842,0,0,0,19.8,12.8,10.4,22.4,8.6,20.8,94.8,10,2.8,1.8,82.4,0,53,1,1,2,2.6,3,0,5.5,5.5,2.6,7.5,4.7,5.2,31.0,59.941176470588,1.5294117647059,14.754901960784,2.82,2.67,2.88,2.63,1.71,0.92,2.43,2.57,2.45,2.35,2.39,2.65,2.55
22-27-0006-04,1.00,6.0,9.0,13.0,26.0,22.0,13.0,89.0,0.79,0.79,0,0,1.97,3,5,88,43,91.6,1,1,1,2,1,2,2,2,2,1,43,94.1,7,22.95,0,22,4.95,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,34,3,6,2534,525,1137,0,0,0,13.8,7.4,3.4,15.6,4.2,17.0,61.4,7.8,2.6,1.6,69.2,0,47,1,1,3,3.4,3.4,0,5.3,5.7,3.2,7.7,5.1,5.2,32.2,53.866666666667,1.3333333333333,9.2666666666667,2.77,2.57,2.93,2.80,1.80,1.37,2.60,2.60,2.50,2.57,2.53,2.63,2.53
22-27-0010-01,1.00,4.0,9.0,9.0,14.0,15.0,5.0,56.0,5.93,1.87,0,0,3.43,3,2,119,60,77.7,1,1,2,1,2,2,2,2,2,8,60,77.7,45.8,21.8,0,19,8.9,1,1,4,2,1,1,1,1,4,1,2,2,1,2,2,2,1,1,38.9,6.1,6.1,3203,357,2665,0,0,0,18.6,13.8,8.8,17.6,9.4,19.2,87.4,18.4,6.6,1.6,69.2,0,67,1,1,3.8,3.6,3.6,0,4.7,5.0,3.8,7.5,4.8,5.2,31.1,73.818181818182,1.5454545454545,33.363636363636,2.50,2.23,2.73,2.32,2.09,1.73,2.55,2.50,2.41,2.50,2.32,2.73,2.50
22-27-0010-05,1.00,4.0,9.0,9.0,14.0,15.0,5.0,56.0,7.34,0,0,0,1.76,3,2,119,59,89.6,1,1,3,2,2,2,2,2,2,7,59,89.6,57.3,24.2,3,20,9.5,1,1,4,2,1,1,1,1,3,1,2,2,1,2,2,1,2,1,38.9,6.1,6.1,3406,507,2820,0,0,0,16.0,11.5,12.8,22.2,11.2,20.0,93.8,13.75,9.5,1.75,77.5,0,33.75,1,1.25,2.75,2.5,3,0,4.6,5.1,3.3,6.7,4.5,4.5,28.6,76.384615384615,1.6923076923077,34.884615384615,2.35,2.23,2.62,2.50,2.08,1.23,2.42,2.04,2.19,2.12,2.35,2.38,2.12
22-27-0012-01,1.00,4.0,10.0,12.0,18.0,15.0,12.0,71.0,1.36,0.68,0,0.68,2.71,1,2,565,565,66.6,1,2,1,2,1,1,2,2,2,1,42,52,7,17,0,17,4,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,28,5.6,0,1474,191,706,0,0,0,16.2,12.8,6.8,20.0,8.0,18.5,82.2,5,4.25,2,65.5,0,57.5,1,1,2.25,3,3,0,5.1,5.5,1.1,7.3,4.4,5.2,28.6,52.25,1.9166666666667,6.1875,2.67,2.46,2.79,2.75,0.90,0.17,2.17,2.56,2.56,2.27,2.17,2.73,2.46
22-27-0012-02,1.00,5.0,12.0,10.0,21.0,16.0,12.0,76.0,0.99,0.5,0,0.5,4.46,1,1,565,540,69.9,1,1,1,1,2,2,2,2,2,1,45,74.8,11.7,25,0,25,5,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,30,5.3,0,2016,1698,500,0,0,0,17.0,11.3,7.0,20.0,8.7,15.7,79.7,10.333333333333,1.6666666666667,2,69.666666666667,0,60,1,1,1.6666666666667,2,2.6666666666667,0,4.8,5.4,2.9,7.5,5.1,4.5,30.2,65.115384615385,1.1923076923077,10.730769230769,2.50,2.35,2.81,2.58,1.85,1.04,2.38,2.50,2.58,2.38,2.69,2.50,2.04
22-27-0012-03,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,9.6,6.4,23.0,9.6,18.4,82.6,8.8,5.2,1.4,61,0,38,1,1,4,3.8,4,0,5.1,5.7,3.3,7.7,5.3,4.5,31.7,55.565217391304,1.2608695652174,13.04347826087,2.57,2.57,2.83,2.83,2.09,1.26,2.48,2.57,2.70,2.65,2.65,2.43,2.09
22-27-0012-04,1.00,3.0,6.0,11.0,19.0,12.0,10.0,61.0,3.52,0,1.01,0.5,0,2,2,525,525,66.6,1,2,1,2,1,2,2,2,2,1,45,72.6,9.3,23,0,23,5,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,28.6,7.1,0,1388,230,582,0,0,0,14.2,13.0,6.6,19.6,8.4,18.0,79.8,8.4,3,1.2,79,0,35,1,1,2,2.6,2.6,0,4.7,5.5,1.4,7.1,4.8,4.9,28.5,57.4,1.4333333333333,9.3333333333333,2.40,2.30,2.83,2.70,0.93,0.50,2.13,2.47,2.50,2.30,2.53,2.67,2.23
22-27-0012-05,1.00,5.0,10.0,9.0,18.0,19.0,13.0,74.0,0,0,0.49,0,3.43,2,2,565,565,66.6,1,2,1,2,1,2,2,2,2,1,45,77.4,16,25,0,25,5,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,29,8.4,0,2041,597,1042,0,0,0,18.2,16.0,6.2,20.8,9.2,19.0,89.4,10,2.354,1.8,78.6,0,58,1,1,1.6,2,1.8,0,5.5,5.8,1.1,7.8,4.8,5.4,30.4,55.285714285714,1.5714285714286,16.514285714286,2.80,2.66,2.97,2.83,0.91,0.17,2.60,2.63,2.57,2.40,2.43,2.83,2.57
22-28-0016-01,1.00,5.0,9.0,11.0,13.0,16.0,10.0,64.0,0.42,0.42,0,0,2.49,4,2,642,612,78.6,1,2,1,2,2,1,2,2,2,1,45,78.6,6.4,33,0,33,0.875,1,2,4,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,0,0,0,2405,377,949,0,0,0,15.0,10.5,11.0,19.0,7.5,17.5,80.5,3.5,2.75,2,54.75,0,41.25,1,1,3.25,3.5,3.25,0,5.5,5.6,3.0,7.7,4.6,5.5,32.0,45.675675675676,1.8918918918919,6.5135135135135,2.84,2.68,2.84,2.73,1.70,1.30,2.54,2.57,2.62,2.22,2.43,2.73,2.81
22-28-0016-02,1.00,8.0,10.0,10.0,21.0,21.0,11.0,81.0,3.76,0.42,0.84,0,0.42,1,2,642,600,77.2,1,1,1,1,1,2,2,2,2,1,52,77.1,12,36,0,37,2,1,2,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2391,618,712,0,0,0,20.5,16.8,13.2,22.8,10.0,21.8,105.0,8,4,1.25,66.75,0,37.5,1,1,2,2,2.5,0,4.8,5.3,3.0,6.2,4.5,5.2,29.0,55.615384615385,1.5769230769231,14.269230769231,2.50,2.31,2.73,2.54,1.50,1.46,1.65,2.23,2.31,2.15,2.38,2.65,2.58
22-28-0016-03,1.00,7.0,10.0,9.0,20.0,20.0,10.0,76.0,1.99,0,0.66,0,0.33,5,1,642,622,80,1,1,1,2,1,2,2,2,2,1,54,88,18.6,31,0,0,3,1,2,3,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,28,0,0,3009,1202,1305,0,0,0,19.6,14.0,11.8,23.8,8.8,21.0,99.0,7.8,4,1.4,85.4,0,34,1,1,1.8,1.8,2.4,0,5.8,5.5,3.6,7.6,5.0,5.4,33.0,58,1.4516129032258,16.354838709677,2.84,2.94,2.84,2.68,1.97,1.68,2.61,2.45,2.58,2.39,2.58,2.77,2.65
22-28-0016-04,1.00,4.0,5.0,10.0,13.0,12.0,12.0,56.0,1.23,0.41,0,0,0.82,2,5,642,612,80,1,2,1,1,2,2,2,2,2,1,52,80,9,28,0,28,2,2,2,6,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,416,1016,0,0,0,18.8,14.2,9.0,24.2,10.6,22.2,99.0,5.8,4,1.6,81.2,0,40,1,1,2.2,2.2,2.4,0,4.5,5.3,4.2,7.8,4.8,5.0,31.6,46.588235294118,1.2352941176471,14.117647058824,2.24,2.24,2.76,2.53,2.18,2.06,2.76,2.65,2.35,2.47,2.35,2.59,2.41
22-28-0016-05,1.00,5.0,9.0,12.0,14.0,22.0,13.0,75.0,3.12,0,0.69,0,1.39,1,2,642,52,80,1,2,1,1,2,2,2,2,2,1,53,82,7.8,35,0,34,1,1,2,4,1,1,1,0,1,1,1,1,2,2,2,2,2,2,1,28,0,0,2886,473,1146,0,0,0,20.4,14.4,13.6,22.0,8.6,21.0,100.0,6.6,3.4,1,69.6,0,25,1,1,3,3,3.2,0,5.1,5.2,2.2,7.4,4.4,5.2,29.5,59.655172413793,1.2068965517241,6.4827586206897,2.45,2.66,2.72,2.48,1.48,0.69,2.38,2.41,2.59,2.00,2.45,2.83,2.34
22-28-0016-06,1.00,6.0,11.0,11.0,22.0,19.0,14.0,83.0,1.81,0.6,0.6,0,0.6,5,1,642,612,78,1,2,1,2,1,2,2,2,2,1,53,42,6.9,33,0,33,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,33,0,0,1662,341,279,0,0,0,15.5,11.2,9.8,19.5,10.0,19.8,85.8,3.75,3.75,1.25,67.75,0,41.25,1,1,2.75,3.5,3,0,5.3,5.6,1.6,7.7,4.7,5.1,30.0,68.322580645161,1.3548387096774,6.8064516129032,2.61,2.68,2.94,2.68,0.97,0.65,2.35,2.61,2.77,2.29,2.42,2.58,2.48
22-28-0016-07,1.00,8.0,11.0,13.0,26.0,23.0,11.0,92.0,44.44,0,44.44,0,22.22,1,1,642,642,80,1,1,1,2,1,2,2,2,2,1,51,888,10,45,0,40,3,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,28,8,0,2528,849,547,0,0,0,19.5,16.2,14.5,24.8,10.0,22.8,107.8,8.5,7.5,1.5,57.5,0,50,1,1,2,2,2,0,5.1,5.6,2.3,7.5,5.1,5.1,30.7,52.964285714286,1.3928571428571,8.6785714285714,2.50,2.57,2.86,2.79,1.54,0.79,2.29,2.64,2.57,2.50,2.61,2.68,2.39
22-28-0016-08,1.00,5.0,6.0,10.0,18.0,18.0,8.0,65.0,3.23,0,0,0,3.23,1,1,642,612,87,1,0,1,2,1,2,2,2,2,1,52,84,10.3,32,0,32,1.5,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,25,5,0,2478,928,858,0,0,0,18.0,12.0,10.8,20.0,9.0,20.0,89.8,5.75,4.75,1,72.25,0,55,1,1,3.25,3,3.5,0,4.9,5.2,1.9,7.0,4.4,4.7,28.0,51.37037037037,1.3333333333333,7.7777777777778,2.63,2.26,2.74,2.48,1.15,0.70,2.33,2.41,2.26,2.07,2.30,2.52,2.19
22-28-0016-10,1.00,7.0,9.0,4.0,18.0,18.0,11.0,67.0,1.58,0,2.36,1.18,1.58,1,2,654,612,85.3,1,2,1,1,2,2,1,2,2,1,46,85.3,13.3,29.43,0,32,4.5,1,2,6,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,25.6,0,0,2537,974,1129,24929940,0,0,18.0,14.2,7.6,21.6,9.6,20.4,91.4,9.6,5.2,1.4,74.2,0,32,1,1,3.2,3.4,3.6,0,4.6,4.9,2.3,6.8,4.9,4.5,28.2,64.894736842105,1.1052631578947,7.1578947368421,2.42,2.21,2.26,2.68,1.47,0.84,2.21,2.00,2.58,2.42,2.53,2.63,1.89
22-28-0016-11,1.00,5.0,8.0,12.0,20.0,18.0,13.0,76.0,1.72,0,1.03,0.48,0,2,2,51,642,84,1,2,1,1,1,2,2,2,2,1,51,84,11,30,0,30,1,1,2,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2096,694,1055,0,0,0,17.4,11.6,9.4,17.8,9.4,19.0,84.6,9.6,4.8,1.6,59.2,0,28.4,1,1,3.2,2.8,3.2,0,5.0,5.7,3.2,7.6,4.8,5.2,31.4,62,1.2142857142857,10.678571428571,2.43,2.57,2.89,2.82,1.86,1.32,2.46,2.61,2.50,2.39,2.36,2.54,2.68
22-28-0016-12,1.00,5.0,6.0,10.0,17.0,12.0,8.0,58.0,1.69,0.68,2.03,0.68,1.69,1,2,642,642,80,1,1,1,2,1,2,2,2,2,1,53,85,18,31,0,31,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2950,917,1569,0,0,0,16.6,11.8,5.6,19.4,6.6,21.2,81.2,1877.4,3,1.6,74.2,0,32,1,1,2.6,3.2,2.6,0,5.2,5.5,1.5,7.2,4.8,4.8,29.2,46.538461538462,1.3461538461538,11.5,2.58,2.65,2.81,2.73,1.15,0.38,2.54,2.38,2.31,2.46,2.38,2.54,2.27
22-28-0016-13,1.00,6.0,6.0,11.0,15.0,16.0,14.0,68.0,0.78,0,0,0.78,1.95,2,2,642,612,78,1,1,1,2,1,2,2,2,2,1,50,86.5,16.5,35,0,35,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,29,2,5,2570,292,1042,2000000,190000,90000,17.0,15.0,11.8,22.0,9.2,21.0,96.0,11.25,8.5,1.25,57,0,42.5,1,1,2.25,2,2,0,5.0,5.6,2.7,7.4,4.9,4.9,30.3,50,1.2068965517241,15.413793103448,2.48,2.48,2.76,2.79,1.38,1.31,2.59,2.38,2.41,2.38,2.52,2.45,2.41
